CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location,Initial Type Description,Initial Type Subgroup,Initial Type Group,At Scene Time
2139810,14000271358,2014271358,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/16/2014 01:22:00 AM,95XX BLOCK OF AURORA AV N,N,N3,1300.2008,-122.344612328,47.698170962,"(47.698170962, -122.344612328)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,08/15/2014 11:27:00 PM
2141015,14000273208,2014273208,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/17/2014 01:52:00 PM,48XX BLOCK OF S ORCHARD ST,S,S1,11101.1005,-122.272343327,47.53829901,"(47.53829901, -122.272343327)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
2140696,14000272465,2014272465,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/16/2014 10:40:00 PM,95XX BLOCK OF AURORA AV N,N,N3,1300.2008,-122.344612328,47.698170962,"(47.698170962, -122.344612328)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,08/16/2014 09:08:00 PM
2141604,14000274145,2014274145,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/18/2014 05:41:00 AM,N 93 ST / AURORA AV N,N,N2,1800.3001,-122.344594352,47.6963581,"(47.6963581, -122.344594352)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,08/18/2014 05:27:00 AM
2142166,14000274582,2014274582,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/18/2014 05:39:00 PM,5XX BLOCK OF 3 AV,K,K2,8100.2036,-122.331082198,47.602412416,"(47.602412416, -122.331082198)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,08/18/2014 01:14:00 PM
2142492,14000274175,2014274175,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/18/2014 11:14:00 AM,125XX BLOCK OF AURORA AV N,N,N1,600.3004,-122.344946829,47.720481993,"(47.720481993, -122.344946829)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,08/18/2014 06:47:00 AM
2143795,14000277377,2014277377,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/20/2014 04:55:00 PM,33XX BLOCK OF NE 57 ST,L,L3,4200.6007,-122.292036498,47.670323352,"(47.670323352, -122.292036498)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2143876,14000277466,2014277466,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/20/2014 05:46:00 PM,48XX BLOCK OF S ORCHARD ST,S,S1,11101.1005,-122.272343327,47.53829901,"(47.53829901, -122.272343327)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2144303,14000277769,2014277769,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/21/2014 02:31:00 AM,111XX BLOCK OF AURORA AV N,N,N1,402.2005,-122.34476003,47.709059715,"(47.709059715, -122.34476003)",UNKNOWN - COMPLAINT OF UNKNOWN NATURE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,08/20/2014 10:46:00 PM
2145876,14000280087,2014280087,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/22/2014 08:10:00 PM,87XX BLOCK OF GREENWOOD AV N,N,N2,1700.2011,-122.35533017,47.69331765,"(47.69331765, -122.35533017)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2146916,14000282866,2014282866,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/25/2014 02:31:00 AM,5 AV S / S AUSTIN ST,F,F1,11200.2016,-122.328119624,47.534843634,"(47.534843634, -122.328119624)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
2147360,14000285343,2014285343,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/27/2014 02:37:00 AM,NESBIT AV N / N 85 ST,N,N2,1800.2007,-122.343450796,47.690551969,"(47.690551969, -122.343450796)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2148970,14000293371,2014293371,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/02/2014 09:17:00 PM,35 AV SW / SW AVALON WY,W,W2,9900.3005,-122.376192058,47.564075587,"(47.564075587, -122.376192058)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,09/02/2014 06:37:00 PM
2149284,14000295298,2014295298,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/04/2014 12:47:00 PM,24 AV S / S COLUMBIAN WY,R,R2,10400.8003,-122.303113773,47.559834067,"(47.559834067, -122.303113773)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2151365,14000309235,2014309235,125,PROSTITUTION,VICE CALLS,PROSTITUTION,,35 AV SW / SW AVALON WY,W,W2,9900.3005,-122.376192058,47.564075586,"(47.564075586, -122.376192058)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,09/15/2014 04:43:00 PM
2152933,14000306628,2014306628,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/14/2014 12:45:00 AM,35 AV SW / SW AVALON WY,W,W2,9900.3005,-122.376192058,47.564075586,"(47.564075586, -122.376192058)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,09/13/2014 02:06:00 PM
2153912,14000305635,2014305635,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/12/2014 06:44:00 PM,98XX BLOCK OF AURORA AV N,N,N2,1300.3010,-122.344645689,47.700977329,"(47.700977329, -122.344645689)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,09/12/2014 06:01:00 PM
2154292,14000305383,2014305383,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/12/2014 03:59:00 PM,N 95 ST / AURORA AV N,N,N3,1800.3001,-122.344608114,47.69780844,"(47.69780844, -122.344608114)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,09/12/2014 03:18:00 PM
2158865,14000317255,2014317255,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/22/2014 12:47:00 PM,125XX BLOCK OF AURORA AV N,N,N1,402.2003,-122.344946829,47.720481993,"(47.720481993, -122.344946829)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2161755,14000321633,2014321633,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/25/2014 11:57:00 PM,125XX BLOCK OF AURORA AV N,N,N1,600.3004,-122.344946829,47.720481993,"(47.720481993, -122.344946829)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,09/25/2014 11:26:00 PM
2161780,14000321604,2014321604,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/25/2014 11:08:00 PM,N 92 ST / AURORA AV N,N,N2,1800.3007,-122.344585401,47.695631585,"(47.695631585, -122.344585401)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,09/25/2014 10:47:00 PM
2161785,14000321593,2014321593,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/25/2014 11:37:00 PM,85XX BLOCK OF AURORA AV N,N,N2,1800.2007,-122.344526222,47.690924885,"(47.690924885, -122.344526222)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,09/25/2014 10:35:00 PM
2161797,14000321577,2014321577,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/25/2014 10:49:00 PM,N 87 ST / AURORA AV N,N,N2,1800.2006,-122.344540969,47.692009979,"(47.692009979, -122.344540969)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,09/25/2014 10:19:00 PM
2161803,14000321569,2014321569,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/25/2014 10:48:00 PM,N 125 ST / AURORA AV N,N,N1,402.2003,-122.344940802,47.719570094,"(47.719570094, -122.344940802)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,09/25/2014 10:12:00 PM
2161807,14000321564,2014321564,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/25/2014 10:31:00 PM,122XX BLOCK OF AURORA AV N,N,N1,600.3005,-122.344896099,47.717174472,"(47.717174472, -122.344896099)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,09/25/2014 10:08:00 PM
2161808,14000321562,2014321562,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/25/2014 10:47:00 PM,8 AV N / HARRISON ST,D,D1,7200.1016,-122.341068884,47.622049657,"(47.622049657, -122.341068884)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,09/25/2014 10:06:00 PM
2161812,14000321554,2014321554,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/25/2014 10:47:00 PM,N 130 ST / AURORA AV N,N,N1,402.2000,-122.344977719,47.72321099,"(47.72321099, -122.344977719)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,09/25/2014 10:02:00 PM
2161814,14000321550,2014321550,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/25/2014 10:48:00 PM,125XX BLOCK OF AURORA AV N,N,N1,600.3004,-122.344946829,47.720481993,"(47.720481993, -122.344946829)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,09/25/2014 09:59:00 PM
2161820,14000321541,2014321541,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/25/2014 10:28:00 PM,130XX BLOCK OF AURORA AV N,N,N1,600.1012,-122.344996832,47.725035551,"(47.725035551, -122.344996832)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,09/25/2014 09:54:00 PM
2161821,14000321540,2014321540,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/25/2014 10:46:00 PM,120XX BLOCK OF AURORA AV N,N,N1,600.3005,-122.344896099,47.717174472,"(47.717174472, -122.344896099)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,09/25/2014 09:54:00 PM
2161827,14000321526,2014321526,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/25/2014 10:30:00 PM,128XX BLOCK OF AURORA AV N,N,N1,600.1021,-122.344971866,47.722756709,"(47.722756709, -122.344971866)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,09/25/2014 09:35:00 PM
2161829,14000321519,2014321519,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/25/2014 09:57:00 PM,N 105 ST / AURORA AV N,N,N2,1300.4001,-122.344696923,47.70504891,"(47.70504891, -122.344696923)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,09/25/2014 09:26:00 PM
2161851,14000321500,2014321500,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/25/2014 10:46:00 PM,N 127 ST / AURORA AV N,N,N1,402.2003,-122.344957229,47.721390569,"(47.721390569, -122.344957229)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,09/25/2014 09:11:00 PM
2164076,14000326255,2014326255,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/29/2014 08:15:00 PM,DALLAS AV S / 14 AV S,F,F3,11200.3001,-122.314717948,47.527305906,"(47.527305906, -122.314717948)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,09/29/2014 07:07:00 PM
2165559,14000327397,2014327397,125,PROSTITUTION,VICE CALLS,PROSTITUTION,09/30/2014 06:09:00 PM,AURORA AV N / N MOTOR PL,J,J2,4900.1017,-122.347334225,47.65867388,"(47.65867388, -122.347334225)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2166012,14000327983,2014327983,125,PROSTITUTION,VICE CALLS,PROSTITUTION,10/01/2014 08:51:00 AM,28XX BLOCK OF RAINIER AV S,R,R1,9500.5005,-122.297836432,47.577937948,"(47.577937948, -122.297836432)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2167266,14000329609,2014329609,125,PROSTITUTION,VICE CALLS,PROSTITUTION,10/02/2014 04:55:00 PM,N 127 ST / AURORA AV N,N,N1,402.2003,-122.344957229,47.721390569,"(47.721390569, -122.344957229)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,10/02/2014 01:14:00 PM
2169000,14000332262,2014332262,125,PROSTITUTION,VICE CALLS,PROSTITUTION,10/04/2014 02:44:00 PM,9XX BLOCK OF N 85 ST,N,N2,1800.2014,-122.345864519,47.690566694,"(47.690566694, -122.345864519)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
2169497,14000332993,2014332993,125,PROSTITUTION,VICE CALLS,PROSTITUTION,10/05/2014 01:59:00 AM,115XX BLOCK OF STONE AV N,N,N1,600.4003,-122.342142944,47.713405308,"(47.713405308, -122.342142944)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
2169469,14000332694,2014332694,125,PROSTITUTION,VICE CALLS,PROSTITUTION,10/05/2014 12:40:00 AM,UNIVERSITY WY NE / NE 43 ST,U,U2,5301.3001,-122.313168448,47.659794713,"(47.659794713, -122.313168448)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,10/04/2014 09:26:00 PM
2169470,14000332640,2014332640,125,PROSTITUTION,VICE CALLS,PROSTITUTION,10/05/2014 12:40:00 AM,UNIVERSITY WY NE / NE 43 ST,U,U2,5301.3001,-122.313168448,47.659794713,"(47.659794713, -122.313168448)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,10/04/2014 08:49:00 PM
2172344,14000337086,2014337086,125,PROSTITUTION,VICE CALLS,PROSTITUTION,10/08/2014 04:51:00 PM,21XX BLOCK OF S NORMAN ST,G,G2,9000.1010,-122.303870383,47.593057638,"(47.593057638, -122.303870383)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2180968,14000349490,2014349490,125,PROSTITUTION,VICE CALLS,PROSTITUTION,10/18/2014 10:02:00 PM,135XX BLOCK OF LINDEN AV N,N,N1,401.1014,-122.34771901,47.727315716,"(47.727315716, -122.34771901)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2181250,14000349928,2014349928,125,PROSTITUTION,VICE CALLS,PROSTITUTION,10/19/2014 05:45:00 AM,125XX BLOCK OF AURORA AV N,N,N1,402.2003,-122.344946829,47.720481993,"(47.720481993, -122.344946829)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,10/19/2014 04:25:00 AM
2181674,14000350531,2014350531,125,PROSTITUTION,VICE CALLS,PROSTITUTION,10/19/2014 07:29:00 PM,ASHWORTH AV N / N 97 ST,N,N3,1300.2004,-122.339725246,47.699603285,"(47.699603285, -122.339725246)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
2183453,14000353020,2014353020,125,PROSTITUTION,VICE CALLS,PROSTITUTION,10/21/2014 08:27:00 PM,120XX BLOCK OF AURORA AV N,N,N1,600.3005,-122.344896099,47.717174472,"(47.717174472, -122.344896099)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2183440,14000352995,2014352995,125,PROSTITUTION,VICE CALLS,PROSTITUTION,10/21/2014 07:52:00 PM,125XX BLOCK OF AURORA AV N,N,N1,600.3004,-122.344946829,47.720481993,"(47.720481993, -122.344946829)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2183567,14000353144,2014353144,125,PROSTITUTION,VICE CALLS,PROSTITUTION,10/21/2014 10:12:00 PM,120XX BLOCK OF AURORA AV N,N,N1,600.3005,-122.344896099,47.717174472,"(47.717174472, -122.344896099)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2185923,14000356320,2014356320,125,PROSTITUTION,VICE CALLS,PROSTITUTION,10/24/2014 05:00:00 PM,AURORA AV N / N 93 ST,N,N2,1800.3001,-122.344594351,47.6963581,"(47.6963581, -122.344594351)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,10/24/2014 04:43:00 PM
2187395,14000360372,2014360372,125,PROSTITUTION,VICE CALLS,PROSTITUTION,10/27/2014 09:31:00 PM,135XX BLOCK OF AURORA AV N,N,N1,600.1011,-122.345027033,47.727768616,"(47.727768616, -122.345027033)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,10/27/2014 09:11:00 PM
2187389,14000360349,2014360349,125,PROSTITUTION,VICE CALLS,PROSTITUTION,10/27/2014 09:00:00 PM,135XX BLOCK OF AURORA AV N,N,N1,600.1011,-122.345027033,47.727768616,"(47.727768616, -122.345027033)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,10/27/2014 08:47:00 PM
2187394,14000360315,2014360315,125,PROSTITUTION,VICE CALLS,PROSTITUTION,10/27/2014 08:30:00 PM,135XX BLOCK OF AURORA AV N,N,N1,600.1011,-122.345027033,47.727768616,"(47.727768616, -122.345027033)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,10/27/2014 08:17:00 PM
2190246,14000368945,2014368945,125,PROSTITUTION,VICE CALLS,PROSTITUTION,11/04/2014 12:47:00 AM,133XX BLOCK OF STONE AV N,N,N1,600.1011,-122.342300221,47.725511244,"(47.725511244, -122.342300221)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,11/04/2014 12:41:00 AM
2192326,14000362959,2014362959,125,PROSTITUTION,VICE CALLS,PROSTITUTION,10/30/2014 01:28:00 AM,92XX BLOCK OF FREMONT AV N,N,N2,1700.2005,-122.349981568,47.69644527,"(47.69644527, -122.349981568)",SEX IN PUBLIC PLACE/VIEW (INCL MASTURBATION),MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,10/30/2014 12:23:00 AM
2193151,14000360399,2014360399,125,PROSTITUTION,VICE CALLS,PROSTITUTION,10/27/2014 10:39:00 PM,N 135 ST / AURORA AV N,N,N1,600.1011,-122.345018864,47.726857313,"(47.726857313, -122.345018864)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,10/27/2014 09:36:00 PM
2194175,14000370996,2014370996,125,PROSTITUTION,VICE CALLS,PROSTITUTION,11/05/2014 04:24:00 PM,7XX BLOCK OF S JACKSON ST,K,K2,9200.1000,-122.323097374,47.599187371,"(47.599187371, -122.323097374)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2197660,14000375778,2014375778,125,PROSTITUTION,VICE CALLS,PROSTITUTION,11/09/2014 07:52:00 PM,125XX BLOCK OF AURORA AV N,N,N1,402.2003,-122.344946829,47.720481993,"(47.720481993, -122.344946829)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,11/09/2014 01:57:00 PM
2203485,14000384288,2014384288,125,PROSTITUTION,VICE CALLS,PROSTITUTION,11/16/2014 11:52:00 PM,35 AV SW / SW AVALON WY,W,W2,9900.3005,-122.376192058,47.564075586,"(47.564075586, -122.376192058)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,11/16/2014 07:07:00 PM
2205583,14000387730,2014387730,125,PROSTITUTION,VICE CALLS,PROSTITUTION,11/19/2014 08:34:00 PM,48 AV S / S AUSTIN ST,S,S2,11101.3007,-122.272645694,47.534707131,"(47.534707131, -122.272645694)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,11/19/2014 07:34:00 PM
2205010,14000386837,2014386837,125,PROSTITUTION,VICE CALLS,PROSTITUTION,11/19/2014 06:25:00 AM,125XX BLOCK OF AURORA AV N,N,N1,402.2003,-122.344946829,47.720481993,"(47.720481993, -122.344946829)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,11/19/2014 04:30:00 AM
2205508,14000387493,2014387493,125,PROSTITUTION,VICE CALLS,PROSTITUTION,11/19/2014 06:49:00 PM,24XX BLOCK OF BEACON AV S,O,O1,9400.4011,-122.314227492,47.581468583,"(47.581468583, -122.314227492)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,11/19/2014 04:15:00 PM
2205478,14000387527,2014387527,125,PROSTITUTION,VICE CALLS,PROSTITUTION,11/19/2014 06:15:00 PM,14 AV S / S BAYVIEW ST,O,O1,9400.4013,-122.314714413,47.581018983,"(47.581018983, -122.314714413)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,11/19/2014 04:36:00 PM
2205686,14000387867,2014387867,125,PROSTITUTION,VICE CALLS,PROSTITUTION,11/19/2014 10:52:00 PM,RAINIER AV S / S WELLER ST,G,G2,9000.2004,-122.31276312,47.597490885,"(47.597490885, -122.31276312)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,11/19/2014 09:56:00 PM
2206371,14000388563,2014388563,125,PROSTITUTION,VICE CALLS,PROSTITUTION,11/20/2014 05:25:00 PM,135XX BLOCK OF AURORA AV N,N,N1,600.1011,-122.345027033,47.727768616,"(47.727768616, -122.345027033)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,11/20/2014 02:25:00 PM
2208939,14000392357,2014392357,125,PROSTITUTION,VICE CALLS,PROSTITUTION,11/23/2014 09:31:00 PM,35 AV SW / SW AVALON WY,W,W2,9900.3005,-122.376192058,47.564075586,"(47.564075586, -122.376192058)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,11/23/2014 06:34:00 PM
2209507,14000393371,2014393371,125,PROSTITUTION,VICE CALLS,PROSTITUTION,11/24/2014 06:06:00 PM,AURORA AV N / N 130 ST,N,N1,402.2000,-122.344977719,47.72321099,"(47.72321099, -122.344977719)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2213801,14000399426,2014399426,125,PROSTITUTION,VICE CALLS,PROSTITUTION,12/01/2014 09:49:00 AM,125XX BLOCK OF AURORA AV N,N,N1,600.3004,-122.344946829,47.720481993,"(47.720481993, -122.344946829)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,12/01/2014 08:50:00 AM
2210783,14000395176,2014395176,125,PROSTITUTION,VICE CALLS,PROSTITUTION,11/26/2014 01:59:00 PM,89XX BLOCK OF LAKE CITY WY NE,U,U1,2100.3003,-122.305476976,47.693476373,"(47.693476373, -122.305476976)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2211209,14000395289,2014395289,125,PROSTITUTION,VICE CALLS,PROSTITUTION,11/26/2014 10:48:00 PM,N 94 ST / STONE AV N,N,N3,1800.3000,-122.341906002,47.69707099,"(47.69707099, -122.341906002)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,11/26/2014 03:23:00 PM
2211057,14000395229,2014395229,125,PROSTITUTION,VICE CALLS,PROSTITUTION,11/26/2014 07:23:00 PM,N 94 ST / STONE AV N,N,N3,1800.3000,-122.341906002,47.69707099,"(47.69707099, -122.341906002)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,11/26/2014 02:35:00 PM
2214864,14000400785,2014400785,125,PROSTITUTION,VICE CALLS,PROSTITUTION,12/02/2014 05:12:00 PM,9 AV NW / NW 48 ST,J,J2,4700.2020,-122.368614523,47.663653708,"(47.663653708, -122.368614523)",SEX IN PUBLIC PLACE/VIEW (INCL MASTURBATION),MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,
2216670,14000406792,2014406792,125,PROSTITUTION,VICE CALLS,PROSTITUTION,12/08/2014 03:23:00 PM,125XX BLOCK OF N PARK AV N,N,N1,402.2004,-122.349492153,47.720493917,"(47.720493917, -122.349492153)",SEX IN PUBLIC PLACE/VIEW (INCL MASTURBATION),MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,12/08/2014 03:16:00 PM
2224449,14000414208,2014414208,125,PROSTITUTION,VICE CALLS,PROSTITUTION,12/15/2014 07:49:00 AM,AURORA AV N / N 92 ST,N,N2,1800.3007,-122.344585401,47.695631585,"(47.695631585, -122.344585401)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2229010,14000420786,2014420786,125,PROSTITUTION,VICE CALLS,PROSTITUTION,12/21/2014 01:31:00 AM,38XX BLOCK OF RAINIER AV S,R,R1,10100.5006,-122.28992196,47.568881157,"(47.568881157, -122.28992196)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
2230233,14000422444,2014422444,125,PROSTITUTION,VICE CALLS,PROSTITUTION,12/22/2014 04:21:00 PM,125XX BLOCK OF AURORA AV N,N,N1,402.2003,-122.344946829,47.720481993,"(47.720481993, -122.344946829)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
2230593,14000422820,2014422820,125,PROSTITUTION,VICE CALLS,PROSTITUTION,12/22/2014 11:47:00 PM,N 96 ST / STONE AV N,N,N3,1300.2006,-122.341923829,47.698524018,"(47.698524018, -122.341923829)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,12/22/2014 10:07:00 PM
2232332,14000425247,2014425247,125,PROSTITUTION,VICE CALLS,PROSTITUTION,12/25/2014 05:12:00 PM,N 90 ST / STONE AV N,N,N2,1800.2000,-122.341338354,47.694166489,"(47.694166489, -122.341338354)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2235017,14000428665,2014428665,125,PROSTITUTION,VICE CALLS,PROSTITUTION,12/29/2014 02:41:00 PM,20XX BLOCK OF RAINIER AV S,O,O1,9400.3012,-122.303257157,47.585019717,"(47.585019717, -122.303257157)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2237702,15000000979,2015979,125,PROSTITUTION,VICE CALLS,PROSTITUTION,01/02/2015 01:43:00 AM,7 AV S / S KING ST,K,K2,9100.1009,-122.323757274,47.598348207,"(47.598348207, -122.323757274)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,01/01/2015 10:28:00 PM
2237703,15000000960,2015960,125,PROSTITUTION,VICE CALLS,PROSTITUTION,01/02/2015 01:43:00 AM,16 AV / E YESLER WY,G,G1,8700.4014,-122.311572789,47.601682418,"(47.601682418, -122.311572789)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,01/01/2015 09:52:00 PM
2239278,15000003199,20153199,125,PROSTITUTION,VICE CALLS,PROSTITUTION,01/04/2015 06:15:00 AM,125XX BLOCK OF AURORA AV N,N,N1,600.3004,-122.344946829,47.720481993,"(47.720481993, -122.344946829)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2239777,15000004275,20154275,125,PROSTITUTION,VICE CALLS,PROSTITUTION,01/05/2015 12:06:00 PM,90XX BLOCK OF AURORA AV N,N,N2,1800.3011,-122.344569274,47.694547964,"(47.694547964, -122.344569274)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2239760,15000004114,20154114,125,PROSTITUTION,VICE CALLS,PROSTITUTION,01/05/2015 10:11:00 AM,120XX BLOCK OF AURORA AV N,N,N1,600.3005,-122.344896099,47.717174472,"(47.717174472, -122.344896099)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,01/05/2015 08:54:00 AM
2240040,15000004519,20154519,125,PROSTITUTION,VICE CALLS,PROSTITUTION,01/05/2015 03:14:00 PM,14XX BLOCK OF E HARRISON ST,C,C2,7500.1004,-122.314160928,47.621952747,"(47.621952747, -122.314160928)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2240652,15000005200,20155200,125,PROSTITUTION,VICE CALLS,PROSTITUTION,01/06/2015 08:38:00 AM,117XX BLOCK OF AURORA AV N,N,N1,600.3005,-122.344896099,47.717174472,"(47.717174472, -122.344896099)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2241566,15000006392,20156392,125,PROSTITUTION,VICE CALLS,PROSTITUTION,01/07/2015 08:38:00 AM,86XX BLOCK OF 10 AV S,F,F3,11200.3008,-122.320291059,47.526032547,"(47.526032547, -122.320291059)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
